timestamp,open,high,low,close,volume
2023-09-01,1645.26,1653.89,1601.22,1628.19,2089554.942
2023-09-02,1628.2,1644.99,1627.05,1636.24,754625.922
2023-09-03,1636.24,1648.24,1623.93,1635.02,838943.974
2023-09-04,1635.03,1644.5,1614.76,1630.09,1087824.165
2023-09-05,1630.08,1648.0,1608.45,1633.63,1444381.953
2023-09-06,1633.63,1680.0,1606.74,1632.33,1835281.753
2023-09-07,1632.33,1659.7,1622.61,1647.27,1570880.608
2023-09-08,1647.25,1658.77,1615.0,1635.78,1482115.785
2023-09-09,1635.77,1636.92,1629.0,1634.8,411166.927
2023-09-10,1634.81,1635.05,1590.0,1616.47,1532646.839
2023-09-11,1616.46,1618.35,1528.61,1551.03,3273332.648
2023-09-12,1551.02,1626.78,1548.7,1592.29,2987142.357
2023-09-13,1592.29,1620.0,1580.46,1606.68,1869877.516
2023-09-14,1606.69,1644.45,1606.02,1625.65,2118267.271
2023-09-15,1625.65,1653.91,1610.0,1640.67,1426966.202
2023-09-16,1640.66,1652.97,1630.37,1633.68,778800.039
2023-09-17,1633.68,1634.43,1610.81,1621.62,946075.604
2023-09-18,1621.63,1668.64,1598.58,1635.63,2369929.712
2023-09-19,1635.63,1660.69,1625.02,1642.49,1776617.676
2023-09-20,1642.48,1648.68,1602.0,1621.6,1872818.8
2023-09-21,1621.6,1624.81,1565.5,1583.0,2049732.627
2023-09-22,1583.0,1602.28,1575.46,1592.28,1121431.042
2023-09-23,1592.28,1597.6,1586.53,1592.97,512678.235
2023-09-24,1592.97,1600.95,1568.28,1579.99,884404.712
2023-09-25,1579.99,1597.13,1562.0,1587.69,1624097.779
2023-09-26,1587.68,1599.4,1578.61,1593.3,1186689.092
2023-09-27,1593.3,1633.98,1582.64,1597.89,2305835.91
2023-09-28,1597.89,1668.0,1597.17,1652.13,2832920.096
2023-09-29,1652.13,1687.65,1647.5,1666.61,1996104.505
2023-09-30,1666.61,1694.11,1665.27,1670.18,1063587.313
