timestamp,open,high,low,close,volume
2023-10-01,1670.17,1780.0,1666.69,1733.39,1762739.428
2023-10-02,1733.4,1743.99,1619.99,1661.49,3140059.122
2023-10-03,1661.49,1669.94,1642.03,1656.18,1574186.817
2023-10-04,1656.19,1657.05,1615.0,1645.75,1760659.358
2023-10-05,1645.76,1655.13,1601.28,1611.23,1929063.873
2023-10-06,1611.24,1664.6,1610.59,1644.33,2078440.945
2023-10-07,1644.32,1647.16,1629.03,1633.18,729971.504
2023-10-08,1633.17,1640.9,1615.19,1632.02,1153340.712
2023-10-09,1632.03,1635.81,1544.3,1579.4,2950124.049
2023-10-10,1579.39,1594.4,1545.6,1566.89,2076875.007
2023-10-11,1566.89,1577.89,1541.78,1566.07,2381820.983
2023-10-12,1566.08,1568.06,1514.5,1538.81,2299190.123
2023-10-13,1538.82,1575.53,1536.65,1551.55,1795481.428
2023-10-14,1551.55,1561.7,1543.83,1554.15,791727.302
2023-10-15,1554.15,1567.0,1546.14,1557.25,1000513.27
2023-10-16,1557.25,1642.0,1554.1,1598.61,3513907.329
2023-10-17,1598.61,1599.83,1541.0,1563.99,1821162.481
2023-10-18,1564.0,1584.9,1554.7,1562.65,1722717.852
2023-10-19,1562.66,1574.34,1539.0,1565.89,1914194.811
2023-10-20,1565.9,1630.01,1560.37,1603.14,2591313.635
2023-10-21,1603.15,1643.84,1591.25,1628.29,1630618.809
2023-10-22,1628.29,1667.5,1620.0,1662.83,1922557.976
2023-10-23,1662.82,1803.0,1656.25,1766.35,5040484.646
2023-10-24,1766.35,1854.87,1755.28,1784.31,5148312.495
2023-10-25,1784.3,1818.55,1759.16,1786.71,2706185.955
2023-10-26,1786.7,1872.64,1757.25,1803.3,4046404.43
2023-10-27,1803.31,1803.92,1735.5,1780.02,2440107.981
2023-10-28,1780.03,1806.23,1767.37,1776.76,1074543.724
2023-10-29,1776.76,1813.1,1762.49,1795.49,1315116.448
2023-10-30,1795.48,1832.65,1776.94,1809.81,2334817.504
2023-10-31,1809.82,1820.91,1781.0,1815.67,2155865.116
