timestamp,open,high,low,close,volume
2023-12-14 05:37:00,2259.74,2260.32,2259.24,2259.54,707.405
2023-12-14 05:38:00,2259.54,2259.55,2258.5,2259.4,1069.612
2023-12-14 05:39:00,2259.4,2259.55,2258.61,2258.76,586.347
2023-12-14 05:40:00,2258.76,2259.48,2258.71,2259.47,605.376
2023-12-14 05:41:00,2259.47,2259.87,2258.78,2259.33,910.926
2023-12-14 05:42:00,2259.33,2259.6,2259.28,2259.28,277.024
2023-12-14 05:43:00,2259.28,2259.28,2257.05,2257.99,1326.297
2023-12-14 05:44:00,2258.0,2258.64,2257.99,2258.56,598.596
2023-12-14 05:45:00,2258.55,2258.82,2257.69,2258.07,662.935
2023-12-14 05:46:00,2258.08,2258.97,2258.08,2258.44,511.224
2023-12-14 05:47:00,2258.45,2258.69,2258.1,2258.1,336.946
2023-12-14 05:48:00,2258.11,2258.51,2257.62,2258.5,488.626
2023-12-14 05:49:00,2258.51,2258.88,2258.21,2258.26,447.105
2023-12-14 05:50:00,2258.26,2258.54,2257.28,2258.39,683.561
2023-12-14 05:51:00,2258.4,2258.83,2258.22,2258.54,447.206
2023-12-14 05:52:00,2258.54,2260.25,2258.54,2259.84,970.657
2023-12-14 05:53:00,2259.84,2260.06,2259.18,2259.99,880.303
2023-12-14 05:54:00,2259.99,2260.0,2259.55,2259.7,265.952
2023-12-14 05:55:00,2259.71,2260.31,2259.19,2260.25,579.687
2023-12-14 05:56:00,2260.26,2260.31,2259.89,2260.25,436.4
2023-12-14 05:57:00,2260.25,2260.35,2257.8,2258.23,3512.014
2023-12-14 05:58:00,2258.23,2260.0,2257.0,2260.0,4293.874
2023-12-14 05:59:00,2260.0,2263.31,2259.95,2262.44,5201.837
2023-12-14 06:00:00,2262.44,2262.44,2259.62,2260.43,3636.391
2023-12-14 06:01:00,2260.43,2260.44,2258.73,2259.73,4212.257
2023-12-14 06:02:00,2259.73,2263.98,2259.72,2263.79,5780.218
2023-12-14 06:03:00,2263.79,2266.41,2263.76,2264.59,6463.165
2023-12-14 06:04:00,2264.59,2265.04,2264.04,2264.59,1372.21
2023-12-14 06:05:00,2264.58,2265.97,2264.22,2265.57,1180.089
2023-12-14 06:06:00,2265.56,2266.68,2265.56,2266.22,2689.684
2023-12-14 06:07:00,2266.22,2267.55,2265.73,2265.73,4799.057
2023-12-14 06:08:00,2265.73,2265.79,2262.7,2263.61,7403.879
2023-12-14 06:09:00,2263.61,2265.07,2263.61,2265.06,1194.739
2023-12-14 06:10:00,2265.06,2266.55,2264.87,2266.05,1398.542
2023-12-14 06:11:00,2266.04,2267.97,2265.84,2267.0,1906.968
2023-12-14 06:12:00,2267.01,2269.65,2267.0,2269.36,3444.546
2023-12-14 06:13:00,2269.35,2269.4,2268.04,2269.23,1917.295
2023-12-14 06:14:00,2269.23,2269.23,2266.6,2268.5,2659.923
