timestamp,open,high,low,close,volume
2024-04-12 05:37:00,3545.64,3546.0,3545.19,3546.0,364.603
2024-04-12 05:38:00,3546.0,3546.0,3545.24,3545.26,256.688
2024-04-12 05:39:00,3545.25,3546.59,3544.51,3546.59,536.993
2024-04-12 05:40:00,3546.59,3547.3,3545.54,3546.97,286.131
2024-04-12 05:41:00,3546.98,3546.98,3544.66,3544.84,270.83
2024-04-12 05:42:00,3544.84,3546.11,3544.52,3545.61,218.866
2024-04-12 05:43:00,3545.6,3545.78,3544.51,3544.51,204.561
2024-04-12 05:44:00,3544.51,3544.82,3544.24,3544.25,246.839
2024-04-12 05:45:00,3544.25,3545.78,3543.49,3545.77,516.56
2024-04-12 05:46:00,3545.78,3545.78,3543.88,3543.88,207.01
2024-04-12 05:47:00,3543.88,3544.75,3543.3,3544.75,304.754
2024-04-12 05:48:00,3544.75,3545.06,3542.91,3542.92,454.051
2024-04-12 05:49:00,3542.92,3543.1,3540.68,3541.61,847.006
2024-04-12 05:50:00,3541.6,3543.03,3541.6,3541.95,589.852
2024-04-12 05:51:00,3541.95,3541.95,3538.34,3539.62,1924.558
2024-04-12 05:52:00,3539.62,3547.73,3539.53,3544.56,1544.027
2024-04-12 05:53:00,3544.56,3546.18,3543.09,3544.19,1085.836
2024-04-12 05:54:00,3544.19,3545.26,3543.44,3543.73,355.54
2024-04-12 05:55:00,3543.71,3545.21,3543.7,3544.33,373.933
2024-04-12 05:56:00,3544.33,3544.33,3542.79,3542.8,599.264
2024-04-12 05:57:00,3542.8,3543.22,3542.44,3543.22,225.149
2024-04-12 05:58:00,3543.21,3543.38,3542.49,3543.38,680.758
2024-04-12 05:59:00,3543.37,3544.53,3542.47,3544.53,383.391
2024-04-12 06:00:00,3544.53,3545.3,3543.67,3544.76,761.241
2024-04-12 06:01:00,3544.77,3544.77,3544.0,3544.64,339.465
2024-04-12 06:02:00,3544.64,3545.16,3543.28,3543.29,516.672
2024-04-12 06:03:00,3543.28,3543.45,3541.24,3541.24,530.131
2024-04-12 06:04:00,3541.25,3541.58,3540.43,3541.36,531.826
2024-04-12 06:05:00,3541.35,3541.36,3540.28,3540.7,401.165
2024-04-12 06:06:00,3540.7,3541.52,3539.73,3539.73,608.081
2024-04-12 06:07:00,3539.74,3540.19,3539.54,3539.54,296.475
2024-04-12 06:08:00,3539.54,3539.54,3537.07,3537.91,1193.869
2024-04-12 06:09:00,3537.9,3538.18,3536.64,3537.38,1156.639
2024-04-12 06:10:00,3537.38,3540.34,3537.37,3539.08,877.772
2024-04-12 06:11:00,3539.09,3539.21,3537.96,3537.97,453.453
2024-04-12 06:12:00,3537.97,3538.53,3537.96,3538.25,435.259
2024-04-12 06:13:00,3538.26,3538.26,3536.86,3536.87,307.116
2024-04-12 06:14:00,3536.87,3537.55,3536.48,3536.49,368.418
2024-04-12 06:15:00,3536.49,3536.93,3536.04,3536.41,866.739
2024-04-12 06:16:00,3536.4,3537.71,3536.16,3537.71,584.53
2024-04-12 06:17:00,3537.71,3537.71,3536.46,3537.05,439.119
