timestamp,open,high,low,close,volume
2023-06-01 00:00:00,1872.85,1889.61,1837.94,1853.6,1127189.12
2023-06-01 08:00:00,1853.6,1866.01,1851.21,1862.79,564280.816
2023-06-01 16:00:00,1862.8,1883.07,1851.48,1860.59,914327.223
2023-06-02 00:00:00,1860.59,1897.12,1846.0,1884.99,1007816.517
2023-06-02 08:00:00,1884.99,1901.81,1874.5,1890.88,1006258.692
2023-06-02 16:00:00,1890.89,1911.0,1886.01,1905.58,632191.181
2023-06-03 00:00:00,1905.59,1907.09,1895.67,1901.64,333184.349
2023-06-03 08:00:00,1901.63,1905.99,1888.0,1902.5,396996.525
2023-06-03 16:00:00,1902.51,1903.18,1878.5,1890.91,550169.877
2023-06-04 00:00:00,1890.9,1901.43,1883.19,1898.95,323609.628
2023-06-04 08:00:00,1898.96,1914.53,1897.5,1900.96,571294.175
2023-06-04 16:00:00,1900.96,1912.57,1883.62,1888.54,652779.02
2023-06-05 00:00:00,1888.54,1890.01,1860.14,1872.39,1053456.085
2023-06-05 08:00:00,1872.38,1872.99,1818.88,1818.95,1456165.493
2023-06-05 16:00:00,1819.0,1823.53,1775.0,1810.03,1747670.453
2023-06-06 00:00:00,1810.03,1818.2,1801.76,1812.26,496940.444
2023-06-06 08:00:00,1812.26,1846.66,1796.0,1841.38,1865949.881
2023-06-06 16:00:00,1841.38,1898.0,1841.38,1883.26,1970265.943
2023-06-07 00:00:00,1883.26,1897.2,1871.0,1874.39,751024.756
2023-06-07 08:00:00,1874.4,1878.88,1833.09,1838.29,1961024.363
2023-06-07 16:00:00,1838.28,1851.7,1820.0,1831.31,991894.502
2023-06-08 00:00:00,1831.32,1845.99,1827.42,1841.12,545766.049
2023-06-08 08:00:00,1841.12,1861.41,1836.68,1854.77,818584.352
2023-06-08 16:00:00,1854.76,1855.47,1840.15,1844.94,469053.638
2023-06-09 00:00:00,1844.93,1848.66,1825.0,1835.23,643371.422
2023-06-09 08:00:00,1835.23,1854.77,1833.41,1840.6,814057.708
2023-06-09 16:00:00,1840.59,1842.98,1827.0,1839.61,473106.621
2023-06-10 00:00:00,1839.61,1844.8,1723.0,1731.41,2902726.916
2023-06-10 08:00:00,1731.4,1749.01,1712.08,1736.69,1092484.718
2023-06-10 16:00:00,1736.7,1772.54,1715.29,1750.64,1555959.698
2023-06-11 00:00:00,1750.65,1759.0,1742.61,1752.22,474337.799
2023-06-11 08:00:00,1752.22,1754.93,1737.29,1740.14,510080.512
2023-06-11 16:00:00,1740.13,1778.36,1738.7,1751.8,1046395.271
2023-06-12 00:00:00,1751.8,1754.97,1717.5,1735.99,941654.242
2023-06-12 08:00:00,1735.99,1759.32,1727.01,1730.8,923311.393
2023-06-12 16:00:00,1730.81,1746.89,1719.29,1741.61,750458.156
2023-06-13 00:00:00,1741.6,1755.99,1727.4,1747.26,763650.446
2023-06-13 08:00:00,1747.27,1766.53,1722.53,1729.58,1631836.741
2023-06-13 16:00:00,1729.58,1750.47,1728.56,1739.24,583429.68
2023-06-14 00:00:00,1739.24,1748.0,1735.8,1740.4,414814.825
2023-06-14 08:00:00,1740.4,1749.65,1736.0,1739.96,536516.185
2023-06-14 16:00:00,1739.96,1747.0,1625.5,1650.18,3011514.752
2023-06-15 00:00:00,1650.19,1654.97,1630.4,1639.31,822577.175
2023-06-15 08:00:00,1639.31,1651.98,1625.56,1641.64,1160591.503
2023-06-15 16:00:00,1641.65,1680.0,1632.32,1665.64,1301810.706
2023-06-16 00:00:00,1665.64,1674.3,1658.54,1670.31,449345.471
2023-06-16 08:00:00,1670.32,1687.0,1644.65,1681.64,1140953.513
2023-06-16 16:00:00,1681.64,1730.0,1676.49,1717.31,1509176.121
2023-06-17 00:00:00,1717.31,1775.0,1713.38,1743.94,1057010.989
2023-06-17 08:00:00,1743.95,1746.77,1715.2,1726.99,732549.128
2023-06-17 16:00:00,1726.99,1731.99,1720.77,1727.2,372170.741
2023-06-18 00:00:00,1727.19,1738.44,1719.21,1729.5,437559.125
2023-06-18 08:00:00,1729.5,1741.72,1725.4,1737.17,431641.64
2023-06-18 16:00:00,1737.17,1747.5,1710.77,1719.99,769396.593
2023-06-19 00:00:00,1719.99,1727.57,1713.25,1723.71,369170.957
