timestamp,open,high,low,close,volume
2024-03-01 00:00:00,3343.16,3389.0,3342.18,3383.0,121436.655
2024-03-01 01:00:00,3383.01,3393.22,3368.39,3379.01,75604.451
2024-03-01 02:00:00,3379.0,3385.0,3355.82,3370.1,68868.445
2024-03-01 03:00:00,3370.1,3382.08,3358.31,3371.36,54966.527
2024-03-01 04:00:00,3371.36,3386.09,3368.8,3380.85,57349.969
2024-03-01 05:00:00,3380.86,3390.0,3371.84,3372.72,49382.344
2024-03-01 06:00:00,3372.73,3402.36,3372.0,3389.28,87822.288
2024-03-01 07:00:00,3389.28,3398.92,3366.14,3367.73,82817.293
2024-03-01 08:00:00,3367.73,3441.99,3355.24,3424.38,257211.688
2024-03-01 09:00:00,3424.39,3435.57,3420.16,3432.13,79111.457
2024-03-01 10:00:00,3432.13,3432.13,3404.06,3409.31,84969.855
2024-03-01 11:00:00,3409.31,3422.44,3401.56,3414.27,66334.822
2024-03-01 12:00:00,3414.27,3440.75,3413.64,3427.43,83061.03
2024-03-01 13:00:00,3427.43,3454.19,3425.89,3442.2,90569.18
2024-03-01 14:00:00,3442.2,3454.08,3380.92,3419.58,259540.406
2024-03-01 15:00:00,3419.57,3432.0,3380.0,3393.63,174864.603
2024-03-01 16:00:00,3393.63,3406.66,3383.52,3390.3,103599.117
2024-03-01 17:00:00,3390.31,3429.22,3390.3,3423.33,126802.518
2024-03-01 18:00:00,3423.32,3437.99,3413.44,3435.55,70229.399
2024-03-01 19:00:00,3435.56,3439.49,3421.9,3431.14,46574.499
2024-03-01 20:00:00,3431.15,3456.0,3424.3,3447.46,88295.611
2024-03-01 21:00:00,3447.46,3452.86,3426.75,3429.75,85212.379
2024-03-01 22:00:00,3429.75,3441.89,3427.16,3436.57,36049.079
2024-03-01 23:00:00,3436.58,3452.53,3431.01,3435.82,46401.384
2024-03-02 00:00:00,3435.83,3464.96,3430.12,3462.62,93642.908
2024-03-02 01:00:00,3462.62,3463.44,3428.12,3446.57,79498.443
2024-03-02 02:00:00,3446.57,3450.53,3432.08,3440.91,46016.918
2024-03-02 03:00:00,3440.92,3447.99,3431.5,3445.79,54326.865
2024-03-02 04:00:00,3445.8,3448.98,3430.01,3430.32,43472.021
2024-03-02 05:00:00,3430.33,3434.24,3390.0,3422.69,124180.038
2024-03-02 06:00:00,3422.68,3475.0,3418.29,3440.95,112536.963
2024-03-02 07:00:00,3440.94,3445.0,3425.72,3433.71,56728.417
2024-03-02 08:00:00,3433.71,3439.65,3408.05,3421.76,74897.729
2024-03-02 09:00:00,3421.75,3427.0,3397.12,3407.47,81445.972
2024-03-02 10:00:00,3407.48,3419.5,3405.38,3411.3,41884.869
2024-03-02 11:00:00,3411.3,3420.86,3406.99,3407.88,35505.772
2024-03-02 12:00:00,3407.87,3432.0,3407.11,3424.81,49540.068
2024-03-02 13:00:00,3424.8,3428.3,3412.6,3413.65,39896.191
2024-03-02 14:00:00,3413.66,3420.24,3397.07,3415.56,91225.831
2024-03-02 15:00:00,3415.56,3427.64,3411.44,3421.37,62876.856
2024-03-02 16:00:00,3421.37,3430.0,3413.42,3429.13,45164.522
2024-03-02 17:00:00,3429.1,3435.75,3417.59,3417.59,41183.628
2024-03-02 18:00:00,3417.59,3434.64,3416.63,3434.0,30672.195
2024-03-02 19:00:00,3434.0,3434.88,3427.23,3429.71,23690.554
2024-03-02 20:00:00,3429.71,3435.0,3406.46,3408.79,71447.345
2024-03-02 21:00:00,3408.79,3416.25,3405.1,3411.39,30804.002
2024-03-02 22:00:00,3411.38,3413.22,3405.4,3406.51,17657.915
2024-03-02 23:00:00,3406.5,3424.43,3406.5,3424.43,37944.593
2024-03-03 00:00:00,3424.43,3435.0,3412.0,3431.15,66398.804
2024-03-03 01:00:00,3431.15,3437.64,3425.69,3434.33,37177.839
2024-03-03 02:00:00,3434.33,3434.81,3413.49,3420.06,36983.016
2024-03-03 03:00:00,3420.07,3435.38,3418.6,3434.84,37659.77
2024-03-03 04:00:00,3434.83,3450.0,3431.68,3444.36,57853.286
2024-03-03 05:00:00,3444.36,3447.68,3424.1,3424.54,48263.67
2024-03-03 06:00:00,3424.54,3429.23,3411.14,3415.21,89375.661
2024-03-03 07:00:00,3415.21,3418.25,3355.88,3394.76,285783.33
2024-03-03 08:00:00,3394.76,3404.74,3377.55,3398.27,95069.48
2024-03-03 09:00:00,3398.26,3417.79,3394.84,3410.11,58858.497
2024-03-03 10:00:00,3410.1,3413.39,3399.32,3403.33,41676.389
2024-03-03 11:00:00,3403.34,3417.6,3398.52,3416.31,36537.483
2024-03-03 12:00:00,3416.31,3452.74,3414.29,3423.25,187594.075
2024-03-03 13:00:00,3423.26,3432.56,3406.08,3431.98,88977.571
2024-03-03 14:00:00,3431.94,3439.3,3417.49,3420.8,64176.409
2024-03-03 15:00:00,3420.8,3433.8,3420.03,3424.31,47718.947
2024-03-03 16:00:00,3424.31,3489.41,3421.21,3485.14,208915.39
2024-03-03 17:00:00,3485.14,3489.63,3458.06,3463.84,94616.758
2024-03-03 18:00:00,3463.85,3477.63,3459.84,3473.17,46079.371
2024-03-03 19:00:00,3473.16,3477.99,3465.76,3468.03,30374.429
2024-03-03 20:00:00,3468.04,3477.64,3462.0,3472.05,31621.996
2024-03-03 21:00:00,3472.05,3482.0,3465.04,3480.22,33563.294
2024-03-03 22:00:00,3480.23,3496.78,3463.32,3476.58,94757.79
2024-03-03 23:00:00,3476.58,3494.77,3467.95,3491.77,69203.281
2024-03-04 00:00:00,3491.78,3538.19,3420.22,3490.47,426083.483
2024-03-04 01:00:00,3490.47,3497.81,3470.43,3482.04,96974.984
2024-03-13 06:00:00,4041.35,4061.1,4037.59,4052.74,68093.509
2024-03-13 07:00:00,4052.74,4085.9,4036.1,4043.28,150626.526
2024-03-13 08:00:00,4043.29,4091.65,4043.29,4068.45,163579.499
2024-03-13 09:00:00,4068.46,4071.96,4048.23,4054.4,71918.851
2024-03-13 10:00:00,4054.41,4062.37,4047.77,4060.57,49121.278
2024-03-13 11:00:00,4060.57,4065.24,4049.22,4053.74,41776.922
2024-03-13 12:00:00,4053.74,4058.0,4005.07,4009.87,172205.41
2024-03-13 13:00:00,4009.86,4026.73,3935.0,3980.0,320220.146
2024-03-13 14:00:00,3980.01,4004.8,3955.22,3969.04,246703.982
2024-03-13 15:00:00,3969.03,4007.47,3950.08,3965.66,190584.857
2024-03-13 16:00:00,3965.67,3994.3,3955.5,3986.52,119539.356
2024-03-13 17:00:00,3986.52,3999.95,3962.79,3984.92,87473.966
2024-03-13 18:00:00,3984.93,4015.66,3976.99,4007.67,79727.947
2024-03-13 19:00:00,4007.67,4014.3,3981.68,4004.13,65640.86
2024-03-13 20:00:00,4004.12,4025.84,3977.49,3992.61,107628.264
2024-03-13 21:00:00,3992.61,4009.05,3981.61,4008.66,36894.181
2024-03-13 22:00:00,4008.66,4009.8,3983.93,3986.37,44077.127
2024-03-13 23:00:00,3986.36,4015.37,3986.0,4008.76,53178.489
2024-03-14 00:00:00,4008.76,4015.45,3978.0,3978.69,63370.011
2024-03-14 01:00:00,3978.7,3992.76,3955.62,3988.0,117157.373
2024-03-14 02:00:00,3988.0,4005.79,3985.22,3989.12,56907.503
2024-03-14 03:00:00,3989.12,4006.33,3989.11,3997.37,51745.557
2024-03-14 04:00:00,3997.38,4011.97,3942.01,3959.66,133250.336
2024-03-14 05:00:00,3959.67,3976.81,3945.0,3972.8,74091.283
2024-03-14 06:00:00,3972.81,3997.54,3970.44,3984.8,83901.482
2024-03-14 07:00:00,3984.81,3995.45,3961.36,3966.68,81124.051
2024-03-14 08:00:00,3966.68,3988.33,3966.0,3982.99,46336.109
2024-03-14 09:00:00,3982.99,4002.89,3976.25,3992.3,72586.721
2024-03-14 10:00:00,3992.31,3995.71,3966.24,3972.79,70204.463
2024-03-14 11:00:00,3972.79,3974.59,3946.66,3959.21,115398.879
2024-03-14 12:00:00,3959.22,3971.94,3911.0,3947.14,180067.208
2024-03-14 13:00:00,3947.14,3956.12,3851.28,3881.1,385927.927
2024-03-14 14:00:00,3881.1,3934.75,3866.66,3890.2,262923.367
2024-03-14 15:00:00,3890.21,3906.61,3820.0,3848.4,319211.458
2024-03-14 16:00:00,3848.41,3900.51,3828.0,3896.57,312423.939
2024-03-14 17:00:00,3896.58,3900.33,3856.52,3878.95,103120.109
2024-03-14 18:00:00,3878.96,3878.96,3760.0,3815.37,333802.823
2024-03-14 19:00:00,3815.37,3832.1,3725.03,3789.88,492489.084
2024-03-14 20:00:00,3789.87,3869.17,3784.4,3848.06,206013.671
2024-03-14 21:00:00,3848.07,3875.62,3823.84,3869.58,110061.882
2024-03-14 22:00:00,3869.58,3894.0,3867.93,3880.81,95870.376
2024-03-14 23:00:00,3880.81,3894.0,3875.33,3884.99,54733.394
2024-03-15 00:00:00,3884.99,3938.16,3873.0,3907.23,141449.837
2024-03-15 01:00:00,3907.23,3913.85,3879.59,3883.44,71928.863
2024-03-15 02:00:00,3883.43,3889.65,3696.0,3749.11,503721.168
2024-03-15 03:00:00,3749.83,3774.04,3623.0,3724.84,639102.508
2024-03-15 04:00:00,3724.84,3738.41,3656.38,3674.67,312952.56
2024-03-15 05:00:00,3674.67,3732.15,3663.69,3676.89,190851.905
2024-03-15 06:00:00,3676.89,3755.0,3676.24,3752.51,166806.632
2024-03-15 07:00:00,3752.5,3784.0,3732.74,3756.08,135491.338
2024-03-15 08:00:00,3756.09,3765.0,3660.78,3665.4,268609.614
2024-03-15 09:00:00,3665.43,3700.21,3566.0,3685.5,604122.155
2024-03-15 10:00:00,3685.5,3699.19,3650.0,3662.49,192131.99
2024-03-15 11:00:00,3662.49,3702.64,3624.33,3692.96,230341.586
2024-03-15 12:00:00,3692.97,3711.99,3674.33,3700.42,126823.234
2024-03-15 13:00:00,3700.42,3746.8,3674.84,3726.53,213880.874
2024-03-15 14:00:00,3726.54,3735.0,3689.23,3724.3,150093.421
2024-03-15 15:00:00,3724.3,3729.98,3687.07,3691.94,96901.127
2024-03-15 16:00:00,3691.94,3720.0,3661.83,3686.92,175108.058
2024-03-15 17:00:00,3686.93,3701.77,3666.0,3698.02,82409.091
2024-03-15 18:00:00,3698.02,3792.29,3696.79,3790.39,192511.767
2024-03-15 19:00:00,3790.38,3811.1,3676.77,3690.0,332392.912
2024-03-15 20:00:00,3690.0,3690.0,3606.0,3632.19,279115.165
2024-03-15 21:00:00,3632.19,3673.72,3629.35,3671.99,80668.554
2024-03-15 22:00:00,3672.0,3737.81,3669.0,3732.38,111146.632
2024-03-15 23:00:00,3732.38,3751.57,3714.0,3745.0,94913.729
2024-03-16 00:00:00,3745.01,3778.56,3738.98,3763.28,116778.615
2024-03-16 01:00:00,3763.27,3784.87,3740.49,3747.16,103194.095
2024-03-16 02:00:00,3747.15,3749.56,3728.5,3735.0,49945.809
