timestamp,open,high,low,close,volume
2023-11-01,1815.66,1861.63,1782.73,1848.2,3596670.145
2023-11-02,1848.2,1876.26,1784.0,1800.68,2902767.066
2023-11-03,1800.68,1834.32,1775.36,1832.49,2284646.929
2023-11-04,1832.49,1870.68,1823.32,1856.08,1368734.648
2023-11-05,1856.08,1914.96,1846.21,1892.49,3049000.645
2023-11-06,1892.49,1916.8,1869.13,1901.71,2360118.573
2023-11-07,1901.72,1908.47,1850.1,1885.79,2747654.474
2023-11-08,1885.79,1906.2,1873.13,1888.42,1671720.477
2023-11-09,1888.42,2134.3,1881.79,2122.92,8102128.485
2023-11-10,2122.92,2139.6,2066.0,2079.1,3645227.908
2023-11-11,2079.1,2091.97,2021.0,2054.52,2484048.95
2023-11-12,2054.53,2068.96,2011.5,2046.08,1719295.996
2023-11-13,2046.07,2120.0,2030.0,2055.18,4007607.657
2023-11-14,2055.18,2066.39,1920.0,1980.11,3803937.012
2023-11-15,1980.11,2064.08,1967.85,2059.29,3044717.364
2023-11-16,2059.3,2093.0,1938.4,1962.13,4348334.629
2023-11-17,1962.14,1992.26,1903.81,1961.21,3228385.518
2023-11-18,1961.21,1972.06,1916.0,1963.19,1643154.159
2023-11-19,1963.19,2016.45,1943.44,2012.46,1726269.572
2023-11-20,2012.45,2068.8,1981.96,2022.41,3280845.795
2023-11-21,2022.41,2036.06,1929.85,1933.44,4105107.032
2023-11-22,1933.44,2093.78,1928.74,2063.91,3525684.092
2023-11-23,2063.92,2089.75,2033.5,2062.68,2101282.327
2023-11-24,2062.67,2135.0,2057.77,2081.16,3231969.816
2023-11-25,2081.16,2090.79,2065.59,2082.87,1027458.693
2023-11-26,2082.87,2094.96,2035.0,2061.97,2265552.05
2023-11-27,2061.97,2071.0,1985.0,2027.57,2895401.474
2023-11-28,2027.57,2075.87,1994.85,2048.2,2601579.447
2023-11-29,2048.21,2077.0,2018.56,2028.41,2090299.255
2023-11-30,2028.41,2054.97,2020.4,2051.76,1702901.412
