entry_time,entry_price,exit_time,exit_price,position,shares,pnl,fee,net_pnl,return
2024-02-28 00:40:00,3250.2,2024-02-28 00:45:00,3256.4,1,0.31239716727602135,1.9368624371114176,0.4069160542070544,1.5299463829043631,0.0015068118884992532
2024-02-28 00:50:00,3255.11,2024-02-28 00:55:00,3257.02,1,0.3123957738708909,0.5966759280933561,0.40699171336518764,0.1896842147281685,0.00018653501724975633
2024-02-28 01:20:00,3250.69,2024-02-28 01:30:00,3246.15,1,0.3128788705862195,-1.4204700724614252,0.4062606983013826,-1.8267307707628078,-0.001796067911735651
2024-02-28 02:10:00,3239.44,2024-02-28 02:15:00,3241.86,1,0.31340176565933103,0.7584322728956039,0.4064018592081436,0.3520304136874603,0.00034674388165858067
2024-02-28 02:50:00,3245.88,2024-02-28 02:55:00,3246.71,1,0.31288837090372573,0.2596973478500696,0.40634312107873416,-0.14664577322866457,-0.00014439350807795507
2024-02-28 03:25:00,3247.02,2024-02-28 03:30:00,3245.4,1,0.3127333734421303,-0.5066280649762169,0.4059779560676359,-0.9126060210438529,-0.0008987194412106766
2024-02-28 03:35:00,3245.7,2024-02-28 03:40:00,3249.0,1,0.3125794981838834,1.031512344006872,0.4062283158397749,0.6252840281670972,0.000616323135225123
2024-02-28 03:55:00,3251.7,2024-02-28 04:00:00,3252.23,1,0.3121949476181648,0.1654633222376898,0.4061319097968897,-0.24066858755919987,-0.00023707353076845962
2024-02-28 04:25:00,3269.5,2024-02-28 04:30:00,3266.14,1,0.31042169715548623,-1.0430169024424734,0.40555228877896793,-1.4485691912214413,-0.0014272690013763963
2024-02-28 04:40:00,3265.73,2024-02-28 04:45:00,3266.62,1,0.3103366625796735,0.2761996296958699,0.4055007794864053,-0.12930114979053536,-0.00012758188827616718
2024-02-28 05:10:00,3261.03,2024-02-28 05:15:00,3259.64,1,0.31074430460835584,-0.43193458340571633,0.4051658260294324,-0.8371004094351487,-0.000826075197100403
2024-02-28 05:20:00,3260.28,2024-02-28 05:25:00,3263.24,1,0.3105591342116981,0.9192550372664965,0.4053715956499927,0.5138834416165038,0.0005075343222053264
2024-02-28 05:35:00,3262.83,2024-02-28 05:40:00,3260.69,1,0.3104738561236581,-0.6644140521045887,0.40494359916954026,-1.069357651274129,-0.001055610007263594
2024-02-28 06:20:00,3258.8,2024-02-28 06:30:00,3259.05,1,0.31052979074129783,0.07763244768532446,0.4048128458061707,-0.32718039812084626,-0.0003233153307966123
2024-02-28 07:05:00,3262.4,2024-02-28 07:10:00,3267.53,1,0.31008687853781874,1.590745686899044,0.40528727129147163,1.1854584156075723,0.0011718330063757076
2024-02-28 07:30:00,3271.09,2024-02-28 07:35:00,3277.51,1,0.30962535936767904,1.987794807140522,0.4059200846324647,1.5818747225080574,0.0015618634767004494
2024-02-28 08:20:00,3311.92,2024-02-28 08:25:00,3306.57,-1,0.3062856768118313,1.6386283709432694,0.4051020121502788,1.2335263587929906,0.0012160233338969263
2024-02-28 08:30:00,3301.7,2024-02-28 08:35:00,3303.24,1,0.30760719983490015,0.473715087745735,0.4064401627130542,0.06727492503268079,6.623981585242861e-05
2024-02-28 09:05:00,3321.89,2024-02-28 09:10:00,3327.14,1,0.30575784860725447,1.605228705188086,0.4069196673660562,1.1983090378220298,0.0011797934308481017
2024-02-28 09:25:00,3316.85,2024-02-28 09:30:00,3341.36,1,0.3065835866632978,7.514363709117497,0.4097624532533108,7.104601255864186,0.006986585465125109
2024-02-28 09:40:00,3341.5,2024-02-28 09:45:00,3354.8,1,0.3064472628578547,4.0757485960095226,0.4112277109742124,3.6645208850353104,0.0035786562920844473
2024-02-28 11:45:00,3315.67,2024-02-28 11:50:00,3303.76,1,0.3099393437574314,-3.6913775841509624,0.40958608253282064,-4.100963666683783,-0.003990597375492692
2024-02-28 11:55:00,3299.52,2024-02-28 12:00:00,3306.64,1,0.3102139888938347,2.208723600924069,0.4103063936943639,1.7984172072297053,0.001757026476578378
2024-02-28 12:30:00,3312.47,2024-02-28 12:35:00,3311.18,1,0.3095439229563837,-0.39931166061372375,0.4099822587258875,-0.8092939193396113,-0.0007892817142494767
2024-02-28 12:40:00,3315.07,2024-02-28 12:45:00,3318.64,1,0.3090571204449862,1.1033339199885106,0.41025972887741957,0.693074191111091,0.0006764695768112615
2024-02-28 13:10:00,3329.65,2024-02-28 13:15:00,3336.9,1,0.30791187819590493,2.232361116920311,0.4109884585407661,1.8213726583795447,0.0017765350712537354
2024-02-28 13:40:00,3348.96,2024-02-28 13:45:00,3351.6,1,0.3066801124361924,0.8096354968315089,0.41114762593645704,0.3984878708950519,0.0003879891070660362
2024-02-28 13:55:00,3357.67,2024-02-28 14:00:00,3366.47,-1,0.306003197997438,-2.6928281423773712,0.4120602343849741,-3.104888376762345,-0.0030219134101921053
2024-02-28 14:50:00,3351.41,2024-02-28 15:00:00,3348.13,-1,0.30564870051669185,1.0025277376946715,0.40934063346438065,0.5931871042302909,0.0005790840273197685
2024-02-28 15:15:00,3370.83,2024-02-28 15:20:00,3366.78,-1,0.3040637057425129,1.2314580082570943,0.4094862412879111,0.8219717669691832,0.000801965094650198
2024-02-28 15:40:00,3352.51,2024-02-28 15:45:00,3359.27,-1,0.3059703637591826,-2.068359659012002,0.41113482554612374,-2.4794944845581255,-0.0024172062126585044
2024-02-28 16:10:00,3358.72,2024-02-28 16:15:00,3375.5,-1,0.30466671872604234,-5.112307540223052,0.4113610036239024,-5.523668543846954,-0.005397949218750061
2024-02-28 16:25:00,3384.5,2024-02-28 16:30:00,3395.75,-1,0.30071465281226284,-3.383039844137957,0.4084607129148966,-3.7915005570528537,-0.0037253065445412912
2024-02-28 16:45:00,3413.54,2024-02-28 16:50:00,3425.39,-1,0.297046104186936,-3.5199963346151644,0.4069995019283555,-3.92699583654352,-0.003872858088670386
2024-02-28 17:10:00,3492.02,2024-02-28 17:15:00,3481.19,-1,0.2892461479166971,3.1325357819378086,0.4027683190664508,2.729767462871358,0.0027025973505306177
2024-02-28 17:25:00,3435.02,2024-02-28 17:35:00,3315.97,-1,0.2948402073361875,35.100726683373175,0.39107251292823103,34.70965417044494,0.03427159434297331
2024-02-28 17:35:00,3315.97,2024-02-28 17:40:00,3371.25,1,0.3158887985454415,17.462332783592068,0.42597604483852786,17.03635673875354,0.016264170061852247
2024-02-28 18:25:00,3275.43,2024-02-28 18:30:00,3292.25,1,0.32499773205618365,5.466461853185062,0.42798951334478824,5.038472339840274,0.004733149540671046
2024-02-28 18:35:00,3276.94,2024-02-28 18:40:00,3297.3,1,0.3263849135045775,6.64519683895324,0.4304755901194574,6.214721248833782,0.005810628208023377
2024-02-28 19:15:00,3319.15,2024-02-28 19:20:00,3318.23,1,0.3241058746426116,-0.2981774046712262,0.43018313456614127,-0.7283605392373675,-0.0006770685265806225
2024-02-28 19:50:00,3306.65,2024-02-28 19:55:00,3302.23,1,0.32511089611086824,-1.4369901608100613,0.429436381785677,-1.8664265425957383,-0.0017361656056734379
2024-02-28 20:10:00,3279.44,2024-02-28 20:15:00,3276.28,1,0.3272394874286536,-1.0340767802744977,0.42885127514909976,-1.4629280554235975,-0.0013631937160002484
2024-02-28 21:50:00,3327.84,2024-02-28 21:55:00,3326.74,1,0.3220406996035934,-0.35424476956406986,0.42853827079970325,-0.7827830403637731,-0.0007304125198327935
2024-02-28 22:10:00,3344.2,2024-02-28 22:15:00,3339.9,1,0.32023128157456937,-1.376994510770561,0.42781618293236173,-1.8048106937029227,-0.0016852939417498138
2024-02-28 22:40:00,3340.39,2024-02-28 22:50:00,3343.42,1,0.3200564494182564,0.9697710417373809,0.4280332536455947,0.5417377880917862,0.0005067168803643287
2024-02-28 23:50:00,3381.64,2024-02-28 23:55:00,3387.07,1,0.3163124650066908,1.7175766849864231,0.4285489843400849,1.2890277006463382,0.0012050874723507797
2024-02-29 00:35:00,3474.63,2024-02-29 00:40:00,3463.69,-1,0.30821796745402874,3.371904563947091,0.42702859667633797,2.944875967270753,0.0027497960933970103
2024-02-29 01:30:00,3430.12,2024-02-29 01:35:00,3427.15,1,0.3130756633213053,-0.9298347200642142,0.4291829038206446,-1.3590176238848588,-0.0012655125768194116
2024-02-29 02:35:00,3406.88,2024-02-29 02:40:00,3401.9,1,0.31481256171477723,-1.5677665573395962,0.4283843414790003,-1.9961508988185965,-0.0018611632931010245
2024-02-29 02:55:00,3407.51,2024-02-29 03:00:00,3407.53,1,0.3141687824295105,0.006283375648584496,0.42821582047681206,-0.42193244482822756,-0.00039413295925764505
2024-02-29 03:35:00,3406.41,2024-02-29 03:40:00,3411.24,1,0.31414641929319465,1.5173272051861073,0.4286515325398869,1.0886756726462203,0.0010173478823746781
2024-02-29 04:20:00,3429.49,2024-02-29 04:25:00,3423.59,1,0.3123495751108499,-1.8428624931539006,0.42774275274150186,-2.2706052458954025,-0.0021196842679231127
2024-02-29 04:55:00,3449.42,2024-02-29 05:00:00,3440.07,1,0.30988689325831914,-2.8974424519652557,0.42641304195645835,-3.323855493921714,-0.0031095163824642717
2024-02-29 05:05:00,3440.61,2024-02-29 05:10:00,3441.34,1,0.30971470797079215,0.2260917368186839,0.42633344525128236,-0.20024170843259845,-0.00018791318981226636
2024-02-29 05:30:00,3450.91,2024-02-29 05:35:00,3450.11,1,0.30873229373690947,-0.24698583498944335,0.4260641495778595,-0.6730499845673028,-0.0006317301813144148
2024-02-29 05:55:00,3472.77,2024-02-29 06:00:00,3475.16,-1,0.306595190299117,-0.7327625048148506,0.4261869366079518,-1.1589494414228025,-0.0010884867123362252
2024-02-29 06:30:00,3476.91,2024-02-29 06:35:00,3488.72,-1,0.305896929501603,-3.612642737413915,0.42687549435633304,-4.039518231770248,-0.0037980528687828977
2024-02-29 06:45:00,3486.12,2024-02-29 06:50:00,3486.78,-1,0.30393049887236845,-0.20059412925585715,0.42389551394327873,-0.6244896431991359,-0.0005893979553200433
2024-02-29 07:10:00,3472.81,2024-02-29 07:15:00,3466.21,1,0.30491560174083787,-2.0124429714895022,0.42276060316404385,-2.435203574653546,-0.00229971809572073
2024-02-29 07:25:00,3460.24,2024-02-29 07:30:00,3474.37,1,0.3053197816880839,4.314168515252659,0.4243175559614512,3.8898509592912074,0.0036818983654313313
2024-02-29 07:40:00,3466.19,2024-02-29 07:45:00,3470.25,1,0.3059174529980419,1.2420248591720335,0.424644016506582,0.8173808426654515,0.0007708463759920677
2024-02-29 08:50:00,3484.27,2024-02-29 08:55:00,3483.71,-1,0.3045645344068087,0.17055613926779625,0.4244058056633374,-0.2538496663955412,-0.0002392133789861448
2024-02-29 09:00:00,3482.4,2024-02-29 09:05:00,3489.54,-1,0.3046552154178389,-2.175238238083331,0.4252426241636662,-2.6004808622469975,-0.0024511302549965175
2024-02-29 09:10:00,3482.18,2024-02-29 09:15:00,3468.96,-1,0.30392796509691633,4.017927698581173,0.42172558152103956,3.596202117060133,0.003397990913737888
2024-02-29 09:35:00,3467.08,2024-02-29 09:45:00,3464.77,1,0.30628847477917825,-0.707526376739885,0.4244876475042614,-1.1320140242441465,-0.0010660002076675317
2024-02-29 09:55:00,3468.24,2024-02-29 10:00:00,3460.94,1,0.3058597686200375,-2.2327763109261904,0.423424923043133,-2.6562012339693233,-0.0025039720434571217
2024-02-29 10:20:00,3455.68,2024-02-29 10:25:00,3461.28,1,0.3062031047913242,1.7147373868315268,0.42394187302084585,1.2907955138106808,0.0012198722103899562
2024-02-29 11:15:00,3486.87,2024-02-29 11:20:00,3492.67,-1,0.30383416197360047,-1.762238139446938,0.42447698500013403,-2.186715124447072,-0.0020640482725195327
2024-02-29 11:30:00,3523.16,2024-02-29 11:35:00,3523.5,-1,0.3000841244571609,-0.10202860231547836,0.42293856500992255,-0.5249671673254009,-0.0004965428762815613
2024-02-29 12:05:00,3477.14,2024-02-29 12:10:00,3471.0,-1,0.3039048260185188,1.8659756317536669,0.42194146044411157,1.4440341713095552,0.001366525362798125
2024-02-29 12:35:00,3468.55,2024-02-29 12:40:00,3466.19,-1,0.3050736138443077,0.719973728672605,0.42297724382840035,0.29699648484420466,0.0002806717504433055
2024-02-29 13:00:00,3462.56,2024-02-29 13:05:00,3478.79,-1,0.30568711039979773,-4.961301801788723,0.42536850511508495,-5.386670306903808,-0.005089158310614118
2024-02-29 13:20:00,3462.01,2024-02-29 13:25:00,3461.19,-1,0.30418035919802155,0.24942789454242748,0.42113040698104015,-0.17170251243861268,-0.00016304863359719828
2024-02-29 13:30:00,3477.64,2024-02-29 13:35:00,3485.5,-1,0.3027638891649823,-2.3797241688367996,0.4221134142738183,-2.801837583110618,-0.002661057498763566
2024-02-29 13:40:00,3483.07,2024-02-29 13:45:00,3487.37,-1,0.301487795154169,-1.2963975191628445,0.42055979687471773,-1.7169573160375622,-0.0016350369070962476
2024-02-29 14:00:00,3480.97,2024-02-29 14:05:00,3487.7,-1,0.30117663298865566,-2.026918740013658,0.42016549714981377,-2.447084237163472,-0.0023341424947643957
2024-02-29 14:30:00,3495.71,2024-02-29 14:35:00,3488.89,-1,0.2992069475817651,2.040591382507687,0.4175600509394178,1.6230313315682692,0.001551743136587464
2024-02-29 14:45:00,3466.7,2024-02-29 14:50:00,3463.49,-1,0.3021787581417739,0.9699938136351053,0.418637242814581,0.5513565708205244,0.0005263230161248557
2024-02-29 15:55:00,3470.42,2024-02-29 16:05:00,3463.02,-1,0.30201365738967606,2.2349010646836303,0.41835173432543843,1.8165493303581919,0.0017331596751978407
2024-02-29 16:15:00,3445.02,2024-02-29 16:20:00,3443.97,-1,0.3047674787342035,0.32000585267096915,0.4198440214944939,-0.09983816882352475,-9.509030426523441e-05
2024-02-29 16:40:00,3430.8,2024-02-29 16:45:00,3433.44,-1,0.306001591860601,-0.8078442025119477,0.4202552422231448,-1.2280994447350926,-0.0011698076250436847
2024-02-29 17:00:00,3450.28,2024-02-29 17:05:00,3440.37,-1,0.303918132195182,3.0118286900543474,0.4182363297841353,2.593592360270212,0.0024733795518045803
2024-02-29 17:30:00,3423.47,2024-02-29 17:45:00,3378.31,-1,0.3070554753141458,13.866625265186778,0.41493143312341274,13.451693832063366,0.012796570730866595
2024-02-29 18:25:00,3392.11,2024-02-29 18:35:00,3370.54,-1,0.3138581948192273,6.769921262250784,0.42314863998639934,6.3467726222643845,0.005961417524785506
2024-02-29 19:30:00,3402.48,2024-02-29 19:35:00,3399.94,-1,0.31476621615452977,0.7995061890324942,0.42807449958097277,0.3714316894515214,0.0003468129129340844
2024-02-29 20:10:00,3410.67,2024-02-29 20:15:00,3408.21,-1,0.3141192311945278,0.7727333087385497,0.42823372197980064,0.3444995867587491,0.00032155441599452197
2024-02-29 20:45:00,3409.35,2024-02-29 20:50:00,3410.32,-1,0.31434185403234177,-0.30491159841145155,0.42880252465743035,-0.733714123068882,-0.0006846255151275919
2024-02-29 21:00:00,3383.78,2024-02-29 21:10:00,3351.81,-1,0.3165004756242263,10.118520205706595,0.4243397836808152,9.694180422025779,0.009051792965263773
2024-02-29 21:15:00,3358.12,2024-02-29 21:20:00,3339.32,1,0.3218045460429054,-6.049925465606534,0.42984334267679797,-6.479768808283332,-0.005996131168629986
2024-02-29 21:25:00,3338.62,2024-02-29 21:30:00,3321.09,1,0.3217440455208564,-5.640173117980531,0.42741637285554446,-6.067589490836076,-0.0056485721645469535
2024-02-29 21:40:00,3334.43,2024-02-29 21:45:00,3343.56,1,0.32032939446976,2.9246073715089436,0.42841622006932434,2.496191151439619,0.0023370039257084745
2024-02-29 22:05:00,3347.14,2024-02-29 22:10:00,3350.66,1,0.319858486790747,1.1259018735034236,0.42869481494011374,0.6972070585633099,0.000651223432542404
2024-02-29 22:20:00,3335.95,2024-02-29 22:25:00,3318.96,1,0.32114032394146214,-5.456174103765371,0.42634075581950215,-5.882514859584873,-0.005490964792637713
2024-02-29 22:40:00,3303.39,2024-02-29 22:45:00,3329.99,1,0.322525618167664,8.579181443259833,0.4296028332968557,8.149578609962976,0.0076491131837294135
2024-02-29 23:00:00,3337.21,2024-02-29 23:05:00,3336.5,1,0.32169813124657975,-0.22840567318508334,0.4293383259616853,-0.6577439991467686,-0.0006126674677350351
2024-02-29 23:20:00,3351.19,2024-02-29 23:25:00,3354.8,1,0.32015992518354713,1.155777329912646,0.4296290068023056,0.7261483231103403,0.0006767983910193474
2024-03-01 00:05:00,3352.67,2024-03-01 00:10:00,3353.67,1,0.32023509547305057,0.32023509547305057,0.4295851330540422,-0.10935003758099165,-0.00010184957064071324
2024-03-01 00:20:00,3369.34,2024-03-01 00:25:00,3373.49,1,0.318618272789943,1.3222658320781475,0.4299422228296579,0.8923236092484896,0.0008312025500542054
2024-03-01 01:10:00,3374.11,2024-03-01 01:20:00,3382.8,1,0.31843219631899117,2.7671757860120505,0.43087697348315335,2.3362988125288973,0.0021744637845239347
2024-03-01 01:40:00,3388.01,2024-03-01 01:45:00,3382.34,-1,0.3178150661346557,1.802011424983521,0.42998344431595664,1.3720279806675644,0.0012742181988837319
2024-03-01 02:20:00,3368.23,2024-03-01 02:30:00,3366.29,1,0.3200886226250435,-0.6209719278926019,0.43100445178258306,-1.0519763796751849,-0.0009757397802406766
2024-03-01 03:50:00,3379.5,2024-03-01 03:55:00,3371.36,-1,0.31871002982548513,2.5942996427794083,0.42979449846097906,2.1645051443184293,0.0020096037875424982
2024-03-01 04:45:00,3374.52,2024-03-01 04:50:00,3379.78,1,0.3198215405857685,1.6822613034812122,0.4323705785763875,1.2498907249048248,0.0011581167099321442
